User,Book_ID,Rating
489,177,8
489,25,8
489,112,10
489,101,8
489,81,7
489,119,9
489,154,10
489,134,10
489,155,10
489,126,10
489,210,10
489,112,10
489,201,9
489,184,10
489,97,6
489,203,7
489,144,10
489,109,9
489,108,9
489,161,9
489,11,10
489,71,10
489,10,9
489,36,7
489,130,8
489,26,8
489,12,7
489,121,10
489,9,8
489,55,7
489,79,7
489,113,10
489,126,5
489,27,10
490,158,5
490,62,3
490,37,6
490,108,7
490,153,10
490,112,3
490,161,7
490,6,7
490,150,5
490,126,6
490,185,7
490,71,6
490,31,10
490,23,6
490,26,8
490,187,9
490,127,5
490,179,4
490,157,10
490,133,10
490,183,7
490,178,6
490,211,10
490,108,8
490,124,10
490,58,7
490,133,9
490,109,8
490,33,6
493,209,5
493,69,5
493,44,5
493,71,6
493,17,5
493,35,10
493,116,4
493,159,5
493,139,8
493,198,6
493,173,6
493,112,6
493,159,10
493,129,5
493,154,3
493,18,9
493,131,9
493,53,9
493,76,5
493,6,9
493,132,9
493,1,9
493,111,9
493,9,1
495,27,10
495,174,8
495,88,10
495,203,5
495,118,10
495,5,10
495,211,10
495,51,10
495,125,10
495,95,8
495,151,10
495,122,10
495,11,7
495,123,5
495,80,8
495,177,8
495,191,7
495,38,10
495,128,10
495,74,10
495,149,10
495,149,10
495,148,10
495,117,10
495,148,10
495,81,10
495,78,10
495,74,10
495,55,10
495,106,10
495,211,7
495,17,10
495,115,8
495,36,10
495,13,6
495,84,10
495,164,10
495,193,10
495,145,10
495,18,10
495,61,7
495,174,7
495,41,10
495,126,5
495,210,10
495,29,10
495,77,4
495,84,10
495,35,7
495,48,5
495,112,10
495,77,5
495,123,5
495,8,10
495,78,10
495,176,8
495,24,10
495,64,10
495,6,10
495,187,10
495,127,10
495,101,10
495,149,6
495,151,5
495,204,5
495,122,8
495,123,10
495,3,10
495,170,7
495,34,7
495,82,6
495,205,10
495,37,10
495,26,10
495,38,10
495,186,10
495,108,10
495,76,10
495,157,10
495,103,10
495,207,10
495,186,2
495,156,1
495,13,10
495,80,5
495,172,10
495,49,10
495,130,5
495,89,5
495,13,10
495,136,10
495,57,5
495,119,10
496,183,7
496,146,8
496,179,8
496,188,9
496,38,7
496,71,8
496,11,9
496,59,8
496,88,7
496,210,7
496,179,8
496,119,10
496,158,7
496,148,10
496,122,10
496,77,10
496,168,9
496,44,5
496,115,7
496,180,8
496,146,8
496,34,5
496,25,9
496,23,7
496,168,10
496,84,8
496,135,9
496,118,6
496,93,10
496,202,7
496,91,8
496,210,9
496,211,8
496,17,8
496,121,8
496,204,7
497,131,5
497,25,5
497,71,5
497,87,5
497,47,8
497,48,8
497,133,8
497,34,8
497,19,9
497,46,8
497,45,8
497,44,8
497,43,8
497,142,9
497,49,5
497,21,6
497,42,7
497,161,10
497,96,5
497,62,5
497,97,5
497,44,5
497,38,5
497,16,5
497,131,5
497,175,7
497,174,7
497,90,9
497,53,9
497,97,8
497,89,8
497,152,8
499,83,10
499,147,7
499,9,10
499,48,8
499,103,9
499,115,10
499,138,8
499,110,5
499,158,10
499,155,5
499,191,8
499,102,9
499,10,9
499,58,10
499,207,10
499,148,9
499,123,7
499,29,10
499,99,8
499,151,10
499,202,10
499,10,10
499,117,5
499,150,9
499,29,10
499,120,9
499,9,9
499,159,10
499,61,8
499,170,10
499,9,8
499,194,10
499,66,9
499,133,10
499,82,7
499,198,10
499,196,9
499,21,8
499,48,10
499,89,9
499,107,9
499,190,8
499,153,9
499,63,10
499,98,10
499,107,9
499,63,8
499,72,10
502,14,5
502,122,7
502,142,9
502,75,9
502,112,9
502,135,8
502,12,9
502,160,9
502,194,7
502,83,8
502,158,9
502,35,5
502,206,8
502,26,9
502,66,9
502,91,9
502,190,8
502,175,7
502,170,10
502,175,8
502,162,9
502,130,9
502,75,9
502,76,8
502,96,9
502,23,10
502,25,10
502,158,9
502,20,10
502,13,8
503,19,10
503,118,10
503,13,10
503,202,10
503,5,10
503,160,10
503,2,10
503,32,10
503,13,10
503,169,10
503,135,10
503,150,10
503,71,10
503,105,10
503,60,10
503,187,10
503,89,10
503,160,10
503,122,10
503,137,10
503,70,10
503,183,10
504,156,10
504,92,10
504,173,10
504,61,9
504,204,8
504,120,7
504,11,8
504,101,8
504,163,7
504,41,6
504,179,10
504,113,4
504,72,9
504,152,10
504,12,9
504,18,9
504,151,8
504,178,9
504,59,5
504,176,7
504,22,8
504,112,7
504,208,7
504,136,10
504,151,6
504,16,10
504,123,9
504,81,8
504,168,9
504,207,10
504,2,9
504,26,8
504,70,6
504,121,8
504,81,8
504,19,10
504,108,5
504,17,5
504,149,7
504,95,7
504,83,8
504,178,8
504,163,8
504,123,4
504,139,7
504,163,9
504,95,6
504,179,7
504,56,7
504,148,8
504,163,7
504,78,10
504,73,8
504,48,8
504,185,7
504,140,8
504,191,9
504,95,3
504,93,3
504,161,8
504,187,4
504,30,7
504,190,6
504,72,3
504,23,9
504,190,8
504,84,8
504,1,7
504,124,9
504,65,8
504,167,10
504,21,10
504,33,7
504,133,8
504,49,8
504,52,9
504,197,5
504,49,7
504,204,8
504,8,8
504,22,9
505,180,9
505,101,10
505,184,10
505,148,10
505,46,8
505,184,10
505,106,10
505,160,10
505,56,8
505,146,10
505,134,10
505,112,10
505,164,10
505,45,7
505,46,10
505,82,10
505,130,10
505,103,9
505,122,7
505,141,10
505,20,10
505,180,10
505,96,10
505,103,10
505,83,8
505,95,10
505,23,10
505,177,10
505,155,10
505,181,10
505,38,9
505,23,10
505,13,10
505,17,10
505,187,10
505,51,10
505,75,8
505,195,10
505,7,10
505,8,10
505,209,10
505,30,10
505,101,10
505,114,10
505,134,10
505,138,10
505,211,10
505,140,10
505,142,10
505,64,9
505,128,10
505,142,9
505,202,8
505,198,8
505,20,5
505,58,6
507,111,8
507,74,9
507,72,8
507,190,8
507,190,7
507,95,8
507,177,8
507,113,8
507,91,7
507,84,8
507,163,5
507,204,6
507,55,8
507,101,8
507,76,9
507,165,7
507,47,9
507,78,8
507,106,9
507,157,10
507,101,8
507,103,6
507,129,8
507,24,9
507,208,8
507,182,8
507,124,7
507,98,7
507,109,7
507,108,6
507,98,7
507,184,7
507,58,7
507,146,7
507,18,8
507,4,8
507,200,7
507,128,8
507,72,7
507,77,8
507,41,8
507,97,8
507,176,8
507,211,7
507,16,9
507,63,7
507,48,7
508,165,9
508,61,6
508,173,4
508,75,8
508,207,6
508,65,5
508,116,6
508,26,7
508,61,8
508,198,8
508,141,7
508,154,8
508,34,8
508,139,8
508,152,8
508,94,3
508,35,8
508,99,7
508,198,7
508,128,7
508,159,4
508,86,8
508,68,6
508,157,8
508,10,5
508,22,7
508,87,5
508,51,5
508,118,6
508,200,8
508,174,5
508,127,6
508,74,5
508,169,8
508,137,8
508,85,8
508,68,5
508,27,6
508,4,7
508,168,6
508,209,8
508,163,7
508,152,7
508,175,7
508,151,7
508,173,6
508,131,6
508,57,6
508,189,7
508,193,6
508,105,7
508,56,8
508,98,7
508,169,6
508,74,5
508,69,5
508,137,8
508,2,8
508,71,7
508,140,8
508,117,5
508,33,7
508,17,6
508,142,8
508,65,7
508,52,6
508,11,6
508,27,9
508,134,7
508,14,6
508,66,7
508,168,8
509,82,8
509,160,9
509,121,7
509,71,10
509,75,10
509,12,10
509,7,7
509,153,2
509,19,8
509,135,9
509,119,9
509,12,9
509,73,10
509,211,10
509,208,8
509,155,9
509,30,9
509,11,10
509,102,10
509,67,9
509,180,8
509,69,10
509,193,9
509,186,9
509,2,9
509,197,10
509,69,9
509,10,10
509,47,10
509,178,10
509,106,9
509,36,10
509,187,10
509,40,8
509,164,7
509,50,10
509,121,10
509,127,10
509,169,10
509,199,9
509,68,10
509,124,9
509,163,6
509,209,10
509,63,9
509,204,10
509,197,10
509,157,8
509,179,8
509,89,8
509,190,7
509,88,9
509,190,10
509,16,10
509,134,7
509,205,10
509,81,9
509,188,10
509,187,10
509,77,10
509,2,10
509,46,10
509,105,7
509,65,10
510,115,7
510,71,9
510,38,9
510,70,6
510,14,9
510,33,9
510,151,8
510,16,8
510,51,8
510,97,8
510,144,9
510,197,8
510,107,10
510,187,7
510,160,8
510,86,6
510,70,7
510,5,8
510,178,6
510,176,8
510,123,6
510,78,9
510,61,8
510,46,9
510,176,9
510,209,9
510,181,7
510,125,8
510,207,9
510,26,7
510,22,8
510,34,8
510,93,9
510,139,8
510,50,8
510,47,10
510,163,9
510,20,7
510,124,10
510,127,10
510,207,10
510,172,8
510,16,7
510,164,10
510,126,6
510,99,8
510,187,10
510,32,8
510,153,10
510,190,9
510,190,10
510,127,10
510,11,10
510,34,7
510,33,10
510,154,10
510,61,10
510,145,10
510,25,10
510,158,8
510,49,8
510,42,6
510,175,10
510,24,7
510,200,7
510,99,8
510,14,9
510,99,8
510,73,7
510,200,8
510,149,7
510,100,9
510,65,8
510,211,5
510,37,7
510,174,9
510,47,8
510,31,7
510,13,9
510,67,9
510,1,7
510,59,9
510,121,7
510,98,10
510,87,10
510,173,9
510,145,9
510,28,8
510,102,7
510,42,10
510,75,10
510,142,8
510,39,10
510,16,6
510,138,9
510,121,8
510,19,8
510,22,7
512,30,8
512,88,7
512,205,9
512,173,8
512,62,9
512,25,6
512,86,7
512,3,7
512,183,9
512,12,8
512,87,8
512,3,8
512,210,6
512,126,10
512,111,7
512,162,9
512,50,8
512,82,10
512,172,9
512,112,7
512,64,8
512,194,7
512,191,7
512,199,8
513,153,3
513,14,8
513,92,8
513,58,7
513,85,7
513,23,7
513,85,8
513,197,10
513,193,7
513,61,8
513,139,7
513,61,8
513,189,7
513,35,4
513,102,7
513,28,10
513,86,6
513,69,8
513,112,10
513,117,10
513,135,7
513,16,5
514,99,9
514,173,7
514,88,5
514,112,10
514,5,9
514,10,9
514,114,8
514,47,8
514,183,6
514,91,8
514,120,8
514,135,8
514,146,9
514,13,8
514,42,10
514,30,10
514,31,10
514,140,10
514,191,10
514,71,8
514,130,10
514,39,9
517,102,10
517,5,7
517,138,8
517,96,8
517,112,9
517,99,7
517,31,8
517,64,9
517,103,8
517,21,5
517,79,8
517,22,7
517,101,8
517,78,7
517,42,8
517,211,7
517,20,6
517,40,7
517,78,6
517,22,8
518,102,10
518,6,10
518,76,10
518,17,10
518,138,7
518,24,10
518,107,8
518,131,9
518,103,10
518,130,7
518,176,8
518,125,8
518,203,9
518,33,10
518,79,10
518,115,8
518,19,7
518,105,10
518,124,10
518,33,9
518,199,10
518,13,10
518,57,10
518,89,10
518,108,10
518,117,7
518,41,7
518,203,8
518,1,9
518,142,7
518,80,9
518,49,9
518,192,7
519,209,5
519,167,8
519,144,8
519,27,10
519,15,9
519,110,10
519,111,10
519,26,8
519,26,9
519,12,8
519,28,10
519,179,7
519,209,9
519,12,9
519,138,9
519,46,9
519,137,8
519,144,8
519,172,7
519,20,7
525,93,3
525,186,8
525,204,8
525,60,8
525,61,6
525,27,7
525,12,7
525,143,8
525,93,8
525,12,10
525,66,10
525,178,8
525,207,8
525,109,10
525,128,8
525,39,8
525,102,8
525,176,9
525,33,8
525,139,8
525,126,8
525,127,8
525,77,8
525,42,7
525,65,8
525,138,8
525,205,8
525,36,5
525,166,8
525,121,8
525,31,9
531,105,8
531,197,8
531,138,6
531,184,7
531,56,7
531,69,7
531,16,8
531,16,6
531,26,10
531,17,7
531,92,9
531,119,10
531,47,10
531,211,8
531,27,7
531,131,5
531,55,10
531,160,8
531,42,9
531,176,8
531,76,7
531,42,8
531,101,7
531,152,8
531,209,8
531,162,10
531,51,6
531,177,6
531,50,6
532,69,8
532,138,9
532,172,7
532,25,2
532,149,9
532,143,7
532,138,6
532,191,6
532,192,7
532,209,5
532,208,4
532,206,7
532,146,6
532,151,6
532,93,9
532,105,7
532,160,8
532,115,5
532,84,6
532,158,3
532,124,7
533,23,9
533,147,9
533,119,9
533,117,8
533,144,8
533,130,5
533,2,9
533,26,9
533,91,8
533,174,6
533,116,7
533,85,9
533,104,10
533,160,8
533,146,5
533,158,9
533,175,9
533,66,8
533,32,8
533,56,7
533,202,10
533,55,10
533,114,10
534,138,8
534,186,10
534,81,8
534,133,10
534,95,8
534,205,10
534,37,5
534,137,8
534,134,9
534,9,10
534,75,10
534,25,8
534,100,5
534,36,5
534,24,10
534,51,10
534,179,9
534,205,9
534,52,5
534,197,8
534,122,5
534,87,7
534,95,8
534,167,9
534,75,5
534,174,10
534,15,10
534,62,8
534,61,9
534,154,10
534,178,8
534,13,5
534,2,10
534,92,9
534,181,8
534,163,9
534,58,8
534,119,10
534,102,8
534,1,10
534,13,10
534,211,7
534,175,10
534,156,10
534,157,8
534,117,10
534,66,8
534,73,9
534,9,6
534,135,7
534,6,8
534,191,9
534,27,10
534,183,10
537,63,10
537,61,10
537,2,10
537,183,10
537,12,7
537,18,7
537,113,10
537,33,4
537,191,8
537,203,10
537,122,10
537,17,7
537,32,10
537,125,10
537,56,10
537,147,10
537,159,10
537,153,8
537,82,10
537,82,10
537,62,6
539,172,8
539,163,9
539,59,8
539,117,8
539,106,10
539,67,10
539,40,10
539,128,5
539,153,4
539,62,10
539,202,5
539,119,10
539,28,10
539,24,7
539,74,6
539,68,7
539,25,10
539,179,9
539,189,9
539,208,7
539,25,10
539,205,10
539,73,5
539,88,9
539,102,10
539,126,9
539,183,10
539,202,10
539,108,10
539,15,5
539,3,10
539,115,3
539,210,10
539,59,10
539,48,10
539,196,10
539,50,10
539,65,10
539,177,9
539,187,10
539,15,10
539,31,10
539,45,8
539,144,10
539,3,10
539,163,10
539,117,8
539,117,10
539,153,9
539,174,8
539,176,5
539,20,8
539,58,7
539,74,4
539,114,5
539,150,8
539,44,10
539,190,5
539,74,10
539,4,10
539,117,10
539,120,10
539,193,10
539,149,5
539,187,10
539,127,10
539,54,9
539,199,9
539,69,10
539,43,5
539,205,5
539,148,9
539,85,8
539,192,10
539,131,10
539,21,10
539,45,10
539,191,10
539,127,5
539,201,10
539,21,10
539,65,10
539,84,10
539,39,7
539,104,9
539,82,10
539,194,6
539,132,7
539,69,10
539,144,10
539,65,9
539,108,10
539,114,10
539,180,10
539,42,7
539,88,6
539,5,8
539,206,9
539,20,10
539,194,10
539,70,8
539,193,10
539,182,10
539,163,8
539,17,8
539,45,7
539,85,8
539,107,8
539,8,7
539,202,10
539,127,7
539,36,7
539,133,10
539,24,7
539,115,10
539,43,9
539,84,9
539,110,10
539,22,10
539,168,10
539,169,10
539,167,10
539,79,10
540,22,10
540,159,9
540,181,5
540,205,10
540,25,10
540,109,7
540,73,7
540,177,7
540,42,8
540,178,6
540,28,4
540,165,9
540,107,9
540,11,7
540,168,9
540,58,9
540,16,10
540,87,8
540,108,9
540,114,8
540,41,10
540,121,9
540,123,9
540,124,10
540,134,7
540,35,10
540,206,10
540,34,10
540,98,8
540,66,9
540,106,9
540,33,8
540,129,7
540,148,7
540,178,6
540,166,7
540,55,5
540,133,8
540,188,9
540,187,9
540,79,9
540,18,9
540,22,10
540,29,9
540,35,9
540,140,10
540,4,9
540,119,10
540,128,9
540,86,3
540,82,10
540,198,7
540,201,7
540,175,4
540,54,8
540,78,4
540,111,9
540,175,10
540,170,9
540,211,9
540,113,8
540,204,9
540,181,9
540,176,6
540,14,8
540,38,7
540,211,9
540,86,7
541,209,7
541,28,9
541,184,10
541,206,9
541,148,9
541,142,8
541,128,8
541,131,8
541,56,9
541,69,9
541,82,9
541,57,6
541,43,9
541,47,7
541,59,8
541,5,9
541,158,6
541,145,8
541,179,6
541,75,10
541,200,8
541,118,8
541,193,9
541,33,10
541,164,7
541,10,10
541,191,6
541,25,5
541,139,10
541,211,7
541,43,6
541,16,9
541,115,9
541,204,6
541,89,8
541,80,5
541,176,5
541,95,5
541,161,5
541,210,6
541,208,8
541,57,9
541,164,9
541,1,9
541,141,5
541,80,9
541,154,8
541,103,9
541,137,7
541,150,8
541,112,8
544,159,9
544,26,8
544,8,9
544,25,10
544,4,9
544,86,9
544,118,8
544,147,9
544,146,9
544,110,9
544,197,8
544,92,5
544,10,7
544,70,9
544,34,6
544,86,9
544,150,9
544,62,7
544,44,10
544,34,8
544,36,9
544,200,8
544,75,8
544,147,8
544,27,9
544,115,9
544,149,9
544,178,10
544,203,8
544,209,8
544,195,8
544,122,3
544,199,6
544,153,8
544,115,7
544,198,9
544,111,8
544,203,9
544,195,9
544,11,9
544,89,7
544,30,7
544,124,10
544,185,9
544,71,6
544,155,7
544,80,7
544,87,8
544,132,8
545,160,7
545,54,10
545,94,7
545,75,7
545,125,8
545,13,7
545,67,10
545,73,7
545,18,9
545,126,10
545,119,7
545,197,10
545,59,10
545,207,9
545,179,9
545,180,8
545,42,8
545,167,8
545,170,9
545,67,10
545,143,8
545,198,8
545,92,8
545,43,5
545,89,7
545,65,10
545,175,8
545,201,10
545,40,9
545,150,9
545,91,8
545,1,8
545,73,10
546,158,8
546,134,6
546,138,8
546,198,8
546,93,8
546,195,8
546,50,9
546,30,6
546,137,8
546,195,8
546,206,6
546,208,7
546,69,7
546,15,8
546,139,7
546,110,7
546,111,8
546,189,9
546,26,10
546,95,7
546,136,9
546,129,10
549,173,5
549,75,8
549,159,8
549,25,6
549,195,9
549,126,5
549,38,8
549,184,8
549,41,5
549,153,8
549,44,9
549,196,8
549,91,10
549,126,8
549,78,9
549,117,7
549,9,7
549,1,8
549,152,8
549,142,5
549,129,8
549,75,9
549,50,8
549,105,8
549,110,6
549,38,6
549,162,8
550,152,10
550,20,10
550,184,8
550,21,10
550,105,10
550,205,10
550,152,10
550,188,10
550,8,10
550,18,10
550,17,10
550,76,10
550,6,10
550,161,10
550,160,10
550,133,10
550,73,10
550,199,10
550,67,10
550,54,10
550,37,10
550,108,10
550,196,10
550,183,10
550,28,8
550,195,10
550,154,8
550,170,7
550,202,6
550,30,7
550,9,10
550,41,7
550,166,10
550,158,10
550,126,10
550,40,7
550,210,10
550,49,10
550,48,10
550,73,10
550,112,9
550,11,10
550,192,10
550,37,10
550,16,10
550,93,5
550,187,10
550,100,10
550,26,6
550,95,7
550,82,10
550,170,6
550,82,8
550,162,10
550,37,10
550,207,10
550,32,7
550,49,10
550,162,10
550,191,7
550,186,10
550,153,10
550,71,10
550,189,10
550,120,10
550,154,10
550,99,8
550,120,10
550,72,10
550,111,10
550,139,7
550,211,10
550,67,7
550,68,10
550,156,8
550,126,5
550,38,10
550,152,10
550,165,10
550,158,8
550,128,10
550,89,7
550,114,10
550,139,10
550,198,10
550,32,10
550,112,10
550,104,10
550,7,10
550,98,10
550,32,10
550,93,8
550,30,10
550,148,7
550,154,10
550,210,10
550,14,10
550,167,10
550,100,8
550,46,10
550,78,10
550,4,7
550,134,7
550,125,10
550,91,7
550,140,10
550,9,5
550,47,10
550,99,10
550,131,10
550,7,7
550,32,7
550,129,7
551,211,10
551,104,9
551,173,8
551,14,9
551,125,8
551,143,9
551,205,9
551,192,9
551,27,9
551,37,8
551,45,6
551,113,4
551,189,8
551,152,6
551,30,7
551,51,8
551,202,8
551,79,7
551,40,1
551,18,8
551,34,7
551,157,8
551,131,7
551,206,7
551,117,9
551,128,8
551,103,7
551,177,9
551,141,3
551,66,8
551,210,7
551,184,8
551,126,8
551,208,8
551,174,8
551,27,8
551,61,10
551,64,8
551,203,6
551,40,7
551,131,6
551,122,7
551,161,8
551,47,8
551,56,8
551,165,7
551,180,8
551,206,4
551,16,9
551,107,9
551,82,7
551,184,5
551,182,5
551,146,5
551,50,10
551,11,8
551,197,6
551,166,10
551,86,7
551,174,8
551,33,10
551,103,8
551,149,1
551,130,8
551,81,6
551,120,10
551,206,6
551,203,5
551,169,9
551,158,7
551,126,3
551,130,6
551,52,8
551,201,7
551,124,7
551,104,6
551,53,7
551,65,8
551,50,7
551,71,8
551,56,6
551,181,9
551,156,6
551,180,7
551,182,4
551,66,6
551,186,5
551,126,7
551,113,10
551,67,6
551,29,4
551,68,10
551,57,9
551,29,5
551,199,8
551,203,4
552,201,10
552,191,10
552,193,10
552,83,9
552,87,10
552,179,6
552,167,10
552,203,10
552,192,9
552,197,10
552,111,7
552,86,9
552,196,6
552,191,9
552,100,9
552,80,9
552,188,9
552,196,8
552,27,8
552,101,8
552,209,9
552,201,9
552,24,9
552,155,9
552,65,8
552,6,8
552,26,9
552,161,9
552,159,6
552,56,9
552,121,9
552,1,8
552,116,9
552,145,9
552,211,9
552,196,9
552,210,10
552,12,4
552,127,7
552,8,9
552,9,10
552,149,9
552,85,9
552,121,9
552,143,9
552,123,9
552,34,10
552,124,10
552,113,9
552,179,5
552,68,9
552,69,7
552,190,9
552,62,10
552,50,10
552,95,9
552,72,10
552,19,10
552,51,9
552,38,8
552,12,9
552,113,9
552,87,9
552,185,10
552,49,7
552,45,8
552,65,10
552,4,9
552,157,10
552,1,10
552,63,10
552,54,10
552,77,10
552,165,10
552,177,10
552,184,8
552,187,9
552,164,8
552,80,9
552,57,9
552,33,9
552,91,9
552,154,5
552,192,9
554,174,8
554,155,9
554,5,7
554,43,7
554,45,9
554,167,9
554,211,8
554,201,8
554,10,7
554,83,8
554,95,5
554,16,6
554,33,7
554,7,7
554,79,9
554,164,8
554,115,10
554,105,7
554,16,8
554,178,8
554,136,7
554,79,7
554,59,9
554,35,8
554,65,7
554,157,9
554,69,8
554,12,9
554,64,8
554,98,5
554,69,7
554,175,8
554,179,9
554,8,10
554,84,10
554,198,10
554,108,9
554,144,9
554,21,8
554,180,8
554,128,6
554,19,9
554,174,5
555,126,10
555,162,8
555,93,10
555,184,10
555,183,9
555,46,9
555,81,10
555,76,10
555,117,10
555,72,9
555,116,10
555,56,10
555,198,8
555,34,9
555,198,10
555,117,10
555,23,10
555,36,10
555,48,10
555,129,10
555,199,10
555,25,8
555,75,10
555,128,8
555,7,10
555,118,10
555,18,8
555,34,10
555,78,10
555,117,5
555,1,10
555,36,10
555,110,10
555,74,7
555,67,10
555,8,10
555,143,10
555,133,7
555,114,8
555,192,10
555,202,7
555,50,10
555,85,10
555,11,8
555,122,9
555,123,10
555,83,10
555,124,10
555,125,10
555,98,10
555,27,9
555,148,2
555,22,5
555,51,10
555,206,10
555,151,10
555,30,10
555,53,10
555,47,5
555,75,9
555,168,10
555,141,10
555,92,10
555,153,10
555,129,10
555,66,10
555,117,10
555,199,10
555,125,10
555,210,10
555,153,10
555,19,10
555,12,8
555,71,6
555,174,10
555,67,10
555,123,10
555,18,7
555,205,10
555,7,10
555,116,10
555,13,10
555,207,7
555,135,10
555,73,10
555,109,10
555,103,10
555,41,10
555,22,10
555,116,10
555,1,8
555,48,10
555,64,10
555,141,10
555,167,10
555,30,10
555,150,10
555,141,8
555,145,10
555,141,9
555,113,10
555,157,10
555,180,10
555,49,10
555,50,10
555,195,5
555,22,8
555,24,10
555,158,8
555,184,10
555,119,10
560,181,9
560,173,8
560,11,10
560,160,10
560,124,8
560,189,9
560,42,9
560,18,8
560,70,9
560,126,9
560,13,8
560,27,7
560,148,7
560,150,8
560,184,10
560,27,10
560,141,6
560,67,10
560,47,10
560,15,8
560,85,7
560,48,8
560,110,8
560,100,8
560,168,8
560,151,7
560,90,7
560,106,7
560,57,8
560,80,9
560,71,7
560,82,10
560,77,5
560,4,10
560,39,9
560,176,9
560,119,9
563,138,9
563,126,9
563,18,10
563,71,9
563,175,6
563,56,9
563,39,8
563,11,9
563,138,10
563,122,10
563,188,9
563,186,9
563,88,6
563,160,8
563,169,10
563,177,6
563,101,8
563,44,7
563,181,9
563,164,10
563,160,9
565,16,8
565,85,9
565,67,7
565,13,10
565,200,9
565,57,8
565,14,8
565,26,10
565,165,8
565,98,10
565,114,10
565,103,8
565,128,9
565,104,9
565,108,10
565,126,10
565,127,10
565,27,10
565,195,9
565,105,10
568,189,8
568,61,10
568,37,9
568,28,7
568,77,3
568,197,7
568,97,6
568,70,8
568,98,8
568,15,10
568,132,9
568,118,7
568,51,9
568,52,8
568,94,8
568,135,8
568,144,10
568,20,10
568,15,7
568,122,7
568,40,3
568,52,3
568,134,7
568,90,9
568,129,9
568,130,9
568,197,8
568,34,4
568,49,8
568,150,8
568,138,7
568,103,10
568,151,6
568,24,7
568,124,8
568,40,8
568,150,1
568,179,8
568,199,7
568,172,9
575,39,5
575,41,5
575,124,8
575,147,6
575,142,7
575,45,8
575,208,8
575,67,10
575,47,10
575,201,8
575,115,8
575,201,7
575,93,10
575,150,10
575,172,10
575,50,7
575,131,7
575,3,8
575,5,9
575,37,10
575,84,7
575,161,8
575,48,8
575,157,8
576,94,10
576,203,10
576,163,9
576,99,6
576,25,10
576,74,8
576,92,10
576,11,10
576,112,7
576,106,8
576,45,10
576,80,10
576,208,10
576,203,10
576,107,10
576,144,5
576,76,10
576,202,10
576,47,10
576,45,10
576,36,9
576,117,10
576,94,8
576,202,8
576,115,10
576,88,10
576,37,10
576,27,8
576,58,9
576,126,10
576,60,9
576,187,10
576,208,10
576,46,10
576,55,10
576,179,10
576,155,9
576,135,10
576,107,8
576,66,7
576,39,10
576,7,10
576,15,10
576,171,10
576,145,10
576,175,10
576,105,10
576,24,10
576,190,10
576,10,10
576,163,10
576,160,10
576,192,10
576,70,8
576,85,10
576,210,7
576,21,7
576,100,10
576,46,10
576,82,10
576,122,7
576,13,9
576,19,9
576,127,10
576,191,8
576,78,5
576,38,9
576,78,10
576,3,10
576,151,8
576,109,8
576,20,9
576,18,10
576,172,9
576,112,7
576,56,9
576,40,8
576,91,7
576,26,10
576,175,10
576,10,10
576,46,10
576,12,10
576,107,10
576,165,10
576,87,9
576,90,10
576,108,10
576,150,10
576,83,10
576,68,10
576,28,10
576,118,10
576,170,5
576,208,8
576,146,10
576,48,9
576,142,9
576,92,10
576,63,10
576,57,8
577,4,7
577,13,8
577,60,8
577,191,9
577,155,10
577,74,10
577,15,8
577,70,7
577,206,9
577,95,7
577,3,8
577,75,7
577,13,9
577,103,9
577,195,8
577,99,10
577,105,6
577,29,7
577,187,8
577,24,8
584,123,9
584,79,5
584,34,10
584,197,9
584,163,6
584,87,8
584,189,6
584,139,5
584,57,9
584,148,10
584,2,5
584,157,8
584,175,10
584,42,6
584,167,9
584,178,10
584,177,8
584,139,5
584,9,2
584,37,8
586,135,8
586,82,9
586,71,9
586,139,8
586,161,8
586,79,8
586,98,9
586,174,8
586,181,8
586,107,9
586,44,9
586,173,8
586,4,8
586,179,8
586,145,7
586,104,8
586,131,9
586,97,8
586,97,6
586,49,8
586,200,9
586,130,9
586,125,7
586,27,8
586,57,10
586,131,9
586,171,9
586,166,9
586,95,10
586,195,8
586,208,8
586,179,8
586,95,8
586,16,8
586,12,9
586,16,9
586,72,9
586,124,6
586,23,9
586,180,8
586,197,8
586,34,9
586,137,9
586,203,8
586,152,9
586,106,9
586,81,8
586,168,10
586,69,8
586,189,10
586,38,7
586,198,10
586,169,9
586,99,9
586,61,9
586,104,7
586,71,7
586,116,8
586,152,9
586,64,9
586,79,8
586,59,8
586,4,9
586,102,9
586,94,9
586,160,7
586,84,9
586,189,8
586,182,7
586,45,7
586,150,8
586,34,8
586,178,8
586,132,9
586,191,10
586,160,10
586,115,9
586,99,8
586,176,9
586,63,9
586,50,8
586,158,9
586,67,9
586,140,7
586,180,8
586,108,9
586,191,8
586,123,8
586,38,9
586,3,5
586,191,7
586,17,10
586,120,8
586,9,8
586,187,6
586,5,9
586,103,9
586,111,5
586,114,7
586,10,9
586,158,9
586,47,7
586,57,8
586,52,9
586,59,9
586,110,9
586,138,9
586,102,8
586,137,9
586,149,8
586,60,6
586,3,9
586,150,9
586,5,9
586,197,8
586,137,8
586,194,8
586,9,8
586,74,8
586,85,7
586,189,10
586,34,4
586,206,8
586,120,7
586,154,8
586,88,8
586,19,7
586,26,7
586,122,10
586,110,10
586,122,9
586,42,9
586,16,6
586,4,6
586,177,9
586,32,8
586,74,9
586,95,9
586,44,8
586,66,8
586,64,9
586,97,9
